Frame,FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2,RightFinger4Medial,-0.01439698,0.1610727,0.001029536,-4.172334E-07,9.536739E-07,8.940702E-08,1
2,RightFinger4Distal,-0.014397,0.1327608,0.001029793,-3.129253E-07,9.685751E-07,1.341105E-07,1
2,RightFinger4Tip,-0.01439697,0.1051963,0.001029395,-1.93716E-07,9.685753E-07,1.341105E-07,1
2,RightFinger5Metacarpal,-0.01487564,0.2581214,0.001029174,-1.3839E-06,5.295283E-07,-0.1736479,0.9848078
2,RightFinger5Proximal,-0.03135142,0.2128556,0.001029308,-4.172332E-07,7.7486E-07,8.940707E-08,1
2,RightFinger5Medial,-0.03135142,0.177333,0.001029809,-3.874309E-07,7.7486E-07,5.960475E-08,1
2,RightFinger5Distal,-0.03135145,0.155005,0.001029529,-2.235181E-07,7.59959E-07,1.490128E-08,1
2,RightFinger5Tip,-0.03135161,0.1322612,0.001029127,-2.235181E-07,7.59959E-07,1.490128E-08,1
3,RightFinger1Metacarpal,0.02784905,0.2622199,0.001028913,-0.3086245,-0.3208906,0.0458908,0.8942459
3,RightFinger1Proximal,0.04105248,0.2318338,0.02271803,0.3690463,0.3558506,0.09146124,-0.8537047
3,RightFinger1Distal,0.04198479,0.2060477,0.03813152,-0.3766244,-0.3594577,-0.110981,0.8465396
3,RightFinger1Tip,0.04155977,0.1763833,0.055418,-0.3766223,-0.359458,-0.1109799,0.8465406
3,RightFinger2Metacarpal,0.0160343,0.2565439,0.001029343,0.02187468,-0.03136451,0.2096389,-0.9770317
3,RightFinger2Proximal,0.02559846,0.2023016,0.001029494,0.1652541,-0.04129148,0.3399097,-0.9249051
3,RightFinger2Medial,0.02012902,0.1585389,0.01331278,-0.3842347,0.1223457,-0.3198045,0.8573928
3,RightFinger2Distal,0.01663295,0.1384043,0.03269554,0.5169236,-0.1721095,0.2960087,-0.7845694
3,RightFinger2Tip,0.01356728,0.1257392,0.05702914,0.5169234,-0.1721096,0.2960088,-0.7845693
3,RightFinger3Metacarpal,0.005447482,0.2553256,0.001029234,-0.02452464,0.02933899,-0.2939964,0.9550422
3,RightFinger3Proximal,0.00544721,0.201676,0.001029362,0.1929623,-0.05581936,0.333308,-0.9211717
3,RightFinger3Medial,0.0003035821,0.1575917,0.01649256,-0.4762217,0.1590388,-0.2981884,0.8117911
3,RightFinger3Distal,-0.002895336,0.1406536,0.04225805,0.6394104,-0.2193509,0.2570879,-0.6906134
3,RightFinger3Tip,-0.00513806,0.1362459,0.07182954,0.6394103,-0.2193508,0.257088,-0.6906137
3,RightFinger4Metacarpal,-0.00547525,0.2555699,0.001029068,-0.02698817,0.02708991,-0.3761135,0.9257851
3,RightFinger4Proximal,-0.01439712,0.2049724,0.001029201,0.2313416,-0.1004413,0.2838948,-0.9250934
3,RightFinger4Medial,-0.01454641,0.1653022,0.0198293,-0.4171054,0.156815,-0.2570862,0.8575201
3,RightFinger4Distal,-0.01444463,0.1467841,0.04124507,0.5311118,-0.1906914,0.2330675,-0.7919838
3,RightFinger4Tip,-0.01422479,0.1351187,0.06621877,0.5311117,-0.1906912,0.2330676,-0.791984
3,RightFinger5Metacarpal,-0.01487591,0.2581212,0.001029082,-0.02924669,0.02463538,-0.4553698,0.8894818
3,RightFinger5Proximal,-0.03135174,0.2128553,0.001028998,0.2511221,-0.1425089,0.2136876,-0.9332569
3,RightFinger5Medial,-0.02608033,0.1821787,0.01814622,-0.2984579,0.153235,-0.2061298,0.9192138
3,RightFinger5Distal,-0.0226844,0.1641185,0.03082896,0.3295285,-0.1601514,0.2008016,-0.9085389
3,RightFinger5Tip,-0.01918936,0.1466578,0.04497753,0.3295285,-0.1601514,0.2008016,-0.9085389
4,RightFinger1Metacarpal,0.02784903,0.2622199,0.001028973,-0.5244172,-0.2439242,-0.01634286,0.8156115
4,RightFinger1Proximal,0.03285699,0.2392804,0.03291565,0.5601718,0.2761473,0.08765467,-0.7760598
4,RightFinger1Distal,0.03148191,0.2198937,0.05584229,-0.5725062,-0.2875331,-0.1152837,0.7591261
4,RightFinger1Tip,0.02763773,0.1970834,0.08121738,-0.5725043,-0.2875336,-0.1152828,0.7591276
4,RightFinger2Metacarpal,0.01603441,0.2565439,0.001029432,0.02599841,-0.04790108,0.3509347,-0.9348135
4,RightFinger2Proximal,0.02559865,0.2023016,0.001029582,0.2601631,-0.09880605,0.4884235,-0.8270408
4,RightFinger2Medial,0.01645538,0.162136,0.02100677,-0.5645978,0.2830176,-0.4101475,0.6579597
4,RightFinger2Distal,0.01161929,0.154315,0.04762947,0.7181276,-0.3811615,0.3209905,-0.4857729
4,RightFinger2Tip,0.0091147,0.1610251,0.07428698,0.7181276,-0.3811617,0.3209908,-0.4857728
4,RightFinger3Metacarpal,0.005447469,0.2553255,0.001029082,-0.03007406,0.04545319,-0.4310748,0.9006695
4,RightFinger3Proximal,0.005447356,0.2016758,0.001029416,0.2990538,-0.1266654,0.477733,-0.8162694
4,RightFinger3Medial,-0.003457265,0.1626556,0.02566896,-0.6763489,0.3543707,-0.3445197,0.5461512
4,RightFinger3Distal,-0.006846907,0.1652401,0.05637439,0.8256491,-0.4532081,0.197165,-0.272091
4,RightFinger3Tip,-0.006208941,0.1866419,0.07736224,0.8256491,-0.4532079,0.1971651,-0.2720912
4,RightFinger4Metacarpal,-0.005475307,0.2555701,0.001029072,-0.03392094,0.04265924,-0.5079316,0.8596723
4,RightFinger4Proximal,-0.01439719,0.2049724,0.001029201,0.3473009,-0.2088259,0.3915404,-0.8261182
4,RightFinger4Medial,-0.01449301,0.1724663,0.03053399,-0.606047,0.3288564,-0.2979347,0.6601494
4,RightFinger4Distal,-0.01403936,0.1683892,0.05854728,0.7401268,-0.3879218,0.2154702,-0.5052754
4,RightFinger4Tip,-0.01336432,0.1768915,0.08475921,0.7401267,-0.3879218,0.2154702,-0.5052754
4,RightFinger5Metacarpal,-0.0148759,0.2581212,0.00102905,-0.03750992,0.03954125,-0.5809242,0.8121318
4,RightFinger5Proximal,-0.03135147,0.2128551,0.00102919,0.3616778,-0.2795081,0.2741037,-0.8461286
4,RightFinger5Medial,-0.02239534,0.190036,0.0267372,-0.4314104,0.3015244,-0.2496793,0.8127917
4,RightFinger5Distal,-0.01673713,0.1787046,0.04512562,0.4761428,-0.3150006,0.2324441,-0.7874224
4,RightFinger5Tip,-0.01104433,0.1693892,0.0650778,0.4761428,-0.3150006,0.2324441,-0.7874224
5,RightFinger1Metacarpal,0.02784892,0.26222,0.001028949,-0.5253724,-0.2435327,-0.01564802,0.8151275
5,RightFinger1Proximal,0.03281995,0.2393432,0.03296668,0.5610567,0.2758106,0.0867774,-0.7756388
5,RightFinger1Distal,0.03142848,0.2200035,0.05593175,-0.5731732,-0.2870323,-0.1139094,0.7590201
5,RightFinger1Tip,0.02760701,0.1972545,0.08136541,-0.5731711,-0.2870328,-0.1139087,0.7590218
5,RightFinger2Metacarpal,0.01603437,0.256544,0.001029475,0.0261611,-0.0481072,0.3510514,-0.9347544
5,RightFinger2Proximal,0.02559852,0.2023015,0.001029608,0.2567996,-0.09839664,0.4873425,-0.8287768
5,RightFinger2Medial,0.01665247,0.1619586,0.02073725,-0.5634814,0.2830166,-0.4087615,0.6597775
5,RightFinger2Distal,0.01191352,0.1540331,0.04734653,0.7182037,-0.3812366,0.3191273,-0.4868284
5,RightFinger2Tip,0.009470636,0.1607197,0.07401578,0.7182037,-0.3812364,0.3191275,-0.4868284
5,RightFinger3Metacarpal,0.005447456,0.2553254,0.001029179,-0.03025394,0.04564446,-0.431186,0.9006007
5,RightFinger3Proximal,0.005447157,0.2016758,0.001029373,0.2979772,-0.1260798,0.4786181,-0.8162354
5,RightFinger3Medial,-0.00352099,0.1625885,0.02553952,-0.6755975,0.3544434,-0.3454574,0.5464422
5,RightFinger3Distal,-0.006932392,0.1651024,0.05624845,0.8250539,-0.4536106,0.1980083,-0.2726136
5,RightFinger3Tip,-0.006286369,0.1864531,0.07728796,0.8250537,-0.4536105,0.1980086,-0.272614
5,RightFinger4Metacarpal,-0.005475414,0.2555698,0.001029167,-0.03411686,0.0428339,-0.5080366,0.8595942
5,RightFinger4Proximal,-0.01439729,0.2049723,0.001029255,0.3466402,-0.2094379,0.389837,-0.8270461
5,RightFinger4Medial,-0.01430506,0.1724324,0.0304967,-0.6048327,0.3284509,-0.2965744,0.6620744
5,RightFinger4Distal,-0.01376598,0.1682481,0.05849262,0.7388847,-0.3870082,0.2146164,-0.5081493
5,RightFinger4Tip,-0.01305274,0.1765996,0.08475225,0.7388847,-0.3870082,0.2146165,-0.5081494
5,RightFinger5Metacarpal,-0.01487604,0.2581212,0.001028939,-0.03772032,0.03969812,-0.5810217,0.8120447
5,RightFinger5Proximal,-0.03135156,0.2128551,0.001029178,0.3604068,-0.2785839,0.2754934,-0.8465242
5,RightFinger5Medial,-0.02247027,0.1899159,0.02665626,-0.4304697,0.3008102,-0.2510334,0.8131379
5,RightFinger5Distal,-0.01685669,0.1785137,0.04501434,0.4752339,-0.3143664,0.2338317,-0.7878144
5,RightFinger5Tip,-0.01120744,0.1691224,0.06494354,0.4752339,-0.3143664,0.2338317,-0.7878144
6,RightFinger1Metacarpal,0.02784914,0.2622199,0.001028962,-0.5250006,-0.2434381,-0.01534633,0.8154008
6,RightFinger1Proximal,0.03286054,0.2393448,0.03296151,0.5607275,0.2757269,0.0865224,-0.7759352
6,RightFinger1Distal,0.03149797,0.2200016,0.05592548,-0.5728948,-0.2869861,-0.1137497,0.759272
6,RightFinger1Tip,0.0277018,0.1972453,0.08135616,-0.5728928,-0.2869863,-0.1137489,0.7592737
6,RightFinger2Metacarpal,0.01603454,0.2565441,0.001029439,0.02615901,-0.04820826,0.3510997,-0.9347312
6,RightFinger2Proximal,0.02559866,0.2023016,0.001029575,0.2566851,-0.09852955,0.4872134,-0.8288726
6,RightFinger2Medial,0.01667128,0.1619514,0.02073061,-0.5634993,0.2831405,-0.4085537,0.6598378
6,RightFinger2Distal,0.01194116,0.1540257,0.04734142,0.7182153,-0.3812866,0.3189112,-0.4869142
6,RightFinger2Tip,0.009502104,0.1607099,0.07401144,0.718215,-0.3812865,0.3189114,-0.4869141
6,RightFinger3Metacarpal,0.005447536,0.2553256,0.001029109,-0.03026077,0.04574524,-0.4312321,0.9005735
6,RightFinger3Proximal,0.005447251,0.201676,0.001029394,0.2977667,-0.1260962,0.4786749,-0.8162762
6,RightFinger3Medial,-0.003520522,0.162576,0.0255196,-0.6754996,0.3545255,-0.345458,0.5465097
6,RightFinger3Distal,-0.006931297,0.1650813,0.05622931,0.8249964,-0.4536953,0.1979624,-0.2726799
6,RightFinger3Tip,-0.006284711,0.1864275,0.07727324,0.8249965,-0.4536952,0.1979626,-0.2726801
6,RightFinger4Metacarpal,-0.005475177,0.2555699,0.001029157,-0.03413245,0.04293387,-0.50808,0.8595629
6,RightFinger4Proximal,-0.01439706,0.2049723,0.001029278,0.3469698,-0.2094606,0.3903832,-0.8266446
6,RightFinger4Medial,-0.01436496,0.1724485,0.03051478,-0.6049314,0.3286217,-0.2971193,0.6616555
6,RightFinger4Distal,-0.01385353,0.168273,0.05851251,0.738893,-0.3873007,0.2151029,-0.5077083
6,RightFinger4Tip,-0.01315308,0.1766327,0.08476962,0.7388929,-0.3873007,0.2151031,-0.5077087
6,RightFinger5Metacarpal,-0.01487573,0.2581211,0.001029031,-0.03774448,0.03979636,-0.5810624,0.8120098
6,RightFinger5Proximal,-0.03135143,0.2128552,0.001029178,0.3606599,-0.2787843,0.2755797,-0.8463228
6,RightFinger5Medial,-0.02248062,0.1899301,0.02667239,-0.4307987,0.3010461,-0.2510677,0.8128659
6,RightFinger5Distal,-0.01687354,0.1785424,0.04504162,0.475547,-0.3146039,0.2338528,-0.7875244
6,RightFinger5Tip,-0.01123064,0.1691672,0.06498013,0.475547,-0.3146039,0.2338528,-0.7875244
7,RightFinger1Metacarpal,0.0278488,0.2622199,0.001028927,-0.52478,-0.243408,-0.01522982,0.8155542
7,RightFinger1Proximal,0.0328817,0.2393429,0.03295689,0.5605294,0.2756985,0.0864339,-0.7760982
7,RightFinger1Distal,0.03153384,0.2199961,0.05591859,-0.5727286,-0.2869809,-0.1137248,0.7594026
7,RightFinger1Tip,0.0277496,0.1972337,0.08134572,-0.5727267,-0.2869813,-0.1137239,0.7594041
7,RightFinger2Metacarpal,0.01603426,0.256544,0.001029508,0.02615187,-0.04824904,0.351119,-0.934722
7,RightFinger2Proximal,0.02559839,0.2023015,0.001029553,0.2567998,-0.09862625,0.4871826,-0.8288434
7,RightFinger2Medial,0.01667261,0.1619564,0.02074161,-0.5635676,0.2832014,-0.4084983,0.6597875
7,RightFinger2Distal,0.0119433,0.1540353,0.04735395,0.7182218,-0.3813006,0.3188775,-0.4869154
7,RightFinger2Tip,0.009503299,0.1607198,0.07402403,0.7182217,-0.3813004,0.3188778,-0.4869154
7,RightFinger3Metacarpal,0.005447402,0.2553254,0.001029185,-0.03025726,0.04578645,-0.4312505,0.9005625
7,RightFinger3Proximal,0.005447056,0.2016758,0.001029383,0.2977213,-0.1261381,0.4786537,-0.8162988
7,RightFinger3Medial,-0.003516817,0.1625731,0.02551668,-0.6754952,0.3545651,-0.3454031,0.5465239
7,RightFinger3Distal,-0.0069261,0.1650781,0.05622657,0.8250011,-0.4537158,0.1978908,-0.2726831
7,RightFinger3Tip,-0.006279548,0.186425,0.07726999,0.825001,-0.4537156,0.197891,-0.2726833
7,RightFinger4Metacarpal,-0.005475437,0.2555698,0.001029126,-0.03413242,0.04297527,-0.5080974,0.8595505
7,RightFinger4Proximal,-0.01439722,0.2049722,0.001029333,0.3471444,-0.2094214,0.3907664,-0.8263999
7,RightFinger4Medial,-0.01440635,0.1724562,0.03052342,-0.6050378,0.3287248,-0.297481,0.6613441
7,RightFinger4Distal,-0.01391438,0.1682896,0.05852274,0.7389635,-0.3874988,0.2154039,-0.507327
7,RightFinger4Tip,-0.01322259,0.1766618,0.08477629,0.7389635,-0.3874987,0.2154038,-0.507327
7,RightFinger5Metacarpal,-0.01487613,0.258121,0.00102901,-0.03774818,0.03983755,-0.5810786,0.8119959
7,RightFinger5Proximal,-0.03135169,0.2128552,0.001029168,0.3608496,-0.2789298,0.2755564,-0.8462012
7,RightFinger5Medial,-0.02248233,0.1899428,0.02668448,-0.4310113,0.3011996,-0.2510198,0.8127109
7,RightFinger5Distal,-0.01687629,0.1785659,0.04506073,0.4757503,-0.3147543,0.2337965,-0.787358
7,RightFinger5Tip,-0.01123474,0.1692025,0.065005,0.4757503,-0.3147543,0.2337965,-0.787358
8,RightFinger1Metacarpal,0.02784896,0.2622199,0.001028973,-0.5244508,-0.2433627,-0.01505656,0.8157824
8,RightFinger1Proximal,0.0329132,0.2393402,0.03294974,0.5602338,0.2756557,0.08630259,-0.7763408
8,RightFinger1Distal,0.03158776,0.2199879,0.05590832,-0.5724813,-0.2869733,-0.1136882,0.7595975
8,RightFinger1Tip,0.02782122,0.1972164,0.08132989,-0.5724794,-0.2869737,-0.1136873,0.7595989
8,RightFinger2Metacarpal,0.01603433,0.2565439,0.001029434,0.02614123,-0.04830973,0.3511483,-0.9347084
8,RightFinger2Proximal,0.02559845,0.2023015,0.001029549,0.2569705,-0.0987706,0.4871372,-0.8288001
8,RightFinger2Medial,0.01667524,0.1619638,0.02075787,-0.563669,0.2832922,-0.4084158,0.6597127
8,RightFinger2Distal,0.01194656,0.1540501,0.04737251,0.7182314,-0.3813218,0.3188277,-0.4869172
8,RightFinger2Tip,0.009505257,0.1607343,0.07404238,0.7182313,-0.3813217,0.3188279,-0.4869171
8,RightFinger3Metacarpal,0.0054475,0.2553254,0.001029179,-0.0302519,0.04584793,-0.4312784,0.9005462
8,RightFinger3Proximal,0.00544718,0.2016757,0.001029332,0.2976536,-0.1262008,0.4786223,-0.8163319
8,RightFinger3Medial,-0.00351078,0.1625691,0.02551227,-0.6754887,0.3546245,-0.3453215,0.5465447
8,RightFinger3Distal,-0.006917907,0.1650736,0.05622247,0.8250081,-0.4537467,0.1977843,-0.2726878
8,RightFinger3Tip,-0.00627146,0.1864213,0.07726498,0.825008,-0.4537466,0.1977845,-0.2726881
8,RightFinger4Metacarpal,-0.005475326,0.2555698,0.001029185,-0.03413247,0.04303691,-0.5081238,0.8595319
8,RightFinger4Proximal,-0.01439711,0.2049722,0.001029387,0.3474045,-0.2093633,0.3913371,-0.8260353
8,RightFinger4Medial,-0.01446793,0.172468,0.03053619,-0.605196,0.3288785,-0.29802,0.6608797
8,RightFinger4Distal,-0.01400402,0.168315,0.05853821,0.7390683,-0.3877941,0.2158515,-0.5067579
8,RightFinger4Tip,-0.01332511,0.1767053,0.08478625,0.7390681,-0.387794,0.2158515,-0.506758
8,RightFinger5Metacarpal,-0.01487579,0.258121,0.001029073,-0.03775358,0.03989896,-0.5811034,0.8119752
8,RightFinger5Proximal,-0.03135161,0.2128551,0.001029199,0.3611321,-0.2791468,0.2755221,-0.8460202
8,RightFinger5Medial,-0.02248466,0.189962,0.02670244,-0.4313281,0.3014286,-0.2509485,0.81248
8,RightFinger5Distal,-0.01688015,0.1786013,0.04508907,0.4760531,-0.3149787,0.2337126,-0.7871099
8,RightFinger5Tip,-0.01124029,0.1692552,0.06504198,0.4760531,-0.3149787,0.2337126,-0.7871099
9,RightFinger1Metacarpal,0.02784892,0.2622198,0.001028919,-0.5242539,-0.2433431,-0.01499299,0.8159163
9,RightFinger1Proximal,0.03293027,0.2393375,0.03294518,0.5600305,0.2756104,0.08620942,-0.7765145
9,RightFinger1Distal,0.03162035,0.2199829,0.0559026,-0.5723139,-0.2869541,-0.1136651,0.7597344
9,RightFinger1Tip,0.02786586,0.1972064,0.08132158,-0.5723119,-0.2869546,-0.1136642,0.7597359
9,RightFinger2Metacarpal,0.01603444,0.256544,0.00102943,0.02611774,-0.04834193,0.3511679,-0.9346999
9,RightFinger2Proximal,0.02559855,0.2023014,0.001029537,0.2570308,-0.09881591,0.4871914,-0.8287443
9,RightFinger2Medial,0.0166688,0.1619678,0.02076335,-0.5636505,0.2833233,-0.4084699,0.659682
9,RightFinger2Distal,0.01193714,0.1540546,0.0473776,0.7182165,-0.381373,0.3188629,-0.4868761
9,RightFinger2Tip,0.009494334,0.1607403,0.07404689,0.7182165,-0.3813731,0.3188631,-0.4868762
9,RightFinger3Metacarpal,0.005447507,0.2553254,0.001029145,-0.03023131,0.04588198,-0.4312972,0.9005361
9,RightFinger3Proximal,0.005447255,0.2016759,0.001029366,0.2975109,-0.126236,0.4785447,-0.8164243
9,RightFinger3Medial,-0.003498537,0.1625612,0.02550407,-0.6754279,0.3546233,-0.3452278,0.5466801
9,RightFinger3Distal,-0.006901914,0.165059,0.0562152,0.8250039,-0.453716,0.1976887,-0.2728212
9,RightFinger3Tip,-0.006256975,0.1864038,0.0772609,0.8250037,-0.4537159,0.197689,-0.2728215
9,RightFinger4Metacarpal,-0.005475411,0.2555699,0.00102907,-0.03411495,0.04307265,-0.5081416,0.8595201
9,RightFinger4Proximal,-0.01439711,0.2049723,0.001029303,0.3473305,-0.2092308,0.3917002,-0.825928
9,RightFinger4Medial,-0.014502,0.1724598,0.03052723,-0.6052603,0.3289527,-0.2983219,0.6606481
9,RightFinger4Distal,-0.01405419,0.1683134,0.05853029,0.7391583,-0.3879689,0.2160674,-0.5064008
9,RightFinger4Tip,-0.01338244,0.1767178,0.08477405,0.7391582,-0.3879688,0.2160674,-0.5064008
9,RightFinger5Metacarpal,-0.01487583,0.258121,0.001029002,-0.03773923,0.03993614,-0.5811201,0.8119619
9,RightFinger5Proximal,-0.03135161,0.212855,0.001029137,0.3610409,-0.2791544,0.2755234,-0.8460562
9,RightFinger5Medial,-0.02248351,0.1899582,0.02669859,-0.4312359,0.3014348,-0.2509507,0.8125259
9,RightFinger5Distal,-0.0168782,0.1785945,0.04508328,0.4759624,-0.3149847,0.233715,-0.7871616
9,RightFinger5Tip,-0.01123769,0.1692453,0.06503453,0.4759624,-0.3149847,0.233715,-0.7871616
10,RightFinger1Metacarpal,0.02784891,0.2622198,0.001028986,-0.5240293,-0.2433225,-0.01493134,0.8160675
10,RightFinger1Proximal,0.03294876,0.2393342,0.0329398,0.559791,0.275553,0.08609904,-0.7767197
10,RightFinger1Distal,0.03165751,0.219977,0.05589615,-0.5721178,-0.2869284,-0.1136388,0.7598957
10,RightFinger1Tip,0.02791725,0.1971952,0.08131234,-0.5721158,-0.286929,-0.1136379,0.7598974
10,RightFinger2Metacarpal,0.01603441,0.256544,0.001029483,0.02608657,-0.04837735,0.3511913,-0.9346901
10,RightFinger2Proximal,0.02559851,0.2023015,0.001029594,0.2570887,-0.09885589,0.4872763,-0.8286716
10,RightFinger2Medial,0.01665937,0.1619725,0.02076844,-0.5636075,0.2833518,-0.4085609,0.6596499
10,RightFinger2Distal,0.01192291,0.1540586,0.04738164,0.7181939,-0.3814427,0.3189218,-0.4868163
10,RightFinger2Tip,0.00947809,0.1607463,0.07405025,0.7181938,-0.3814427,0.318922,-0.4868163
10,RightFinger3Metacarpal,0.005447441,0.2553255,0.001029135,-0.03020336,0.04591993,-0.4313197,0.9005243
10,RightFinger3Proximal,0.005447292,0.2016759,0.001029434,0.2973197,-0.1262752,0.4784394,-0.8165495
10,RightFinger3Medial,-0.003481956,0.1625507,0.02549323,-0.6753425,0.3546117,-0.3451081,0.5468681
10,RightFinger3Distal,-0.006880335,0.1650395,0.05620567,0.8249967,-0.4536671,0.1975711,-0.2730092
10,RightFinger3Tip,-0.006237844,0.1863795,0.07725601,0.8249966,-0.4536671,0.1975713,-0.2730096
10,RightFinger4Metacarpal,-0.005475318,0.25557,0.001029139,-0.03409042,0.04311288,-0.508163,0.8595062
10,RightFinger4Proximal,-0.01439726,0.2049723,0.001029291,0.3471817,-0.2090513,0.3921217,-0.8258358
10,RightFinger4Medial,-0.01454035,0.1724466,0.03051231,-0.6053251,0.3290324,-0.2986618,0.6603952
10,RightFinger4Distal,-0.01411026,0.1683071,0.05851678,0.7392688,-0.3881683,0.2163003,-0.5059873
10,RightFinger4Tip,-0.01344683,0.1767287,0.08475511,0.7392687,-0.3881682,0.2163004,-0.5059873
10,RightFinger5Metacarpal,-0.01487583,0.2581211,0.001029106,-0.03771826,0.03997829,-0.5811402,0.8119463
10,RightFinger5Proximal,-0.03135148,0.2128551,0.001029221,0.360864,-0.279128,0.2755316,-0.8461377
10,RightFinger5Medial,-0.02248146,0.1899498,0.02669026,-0.4310518,0.3014048,-0.2509668,0.8126298
10,RightFinger5Distal,-0.01687495,0.1785792,0.04507022,0.4757825,-0.3149552,0.2337334,-0.7872768
10,RightFinger5Tip,-0.01123299,0.1692223,0.0650176,0.4757825,-0.3149552,0.2337334,-0.7872768
11,RightFinger1Metacarpal,0.02784895,0.2622199,0.001028903,-0.5238399,-0.2433052,-0.01487941,0.8161953
11,RightFinger1Proximal,0.03296446,0.2393312,0.03293527,0.5595889,0.2755045,0.08600587,-0.7768927
